image_path,pseudo_mask_path,mean_conf
data/processed/train_unlabeled/images/ISIC_0014794.png,data\pseudo_labels\masks_r2\ISIC_0014794_pseudo_r2.png,0.6567232012748718
data/processed/train_unlabeled/images/ISIC_0000259.png,data\pseudo_labels\masks_r2\ISIC_0000259_pseudo_r2.png,0.5111810564994812
data/processed/train_unlabeled/images/ISIC_0014693.png,data\pseudo_labels\masks_r2\ISIC_0014693_pseudo_r2.png,0.6887619495391846
data/processed/train_unlabeled/images/ISIC_0000217.png,data\pseudo_labels\masks_r2\ISIC_0000217_pseudo_r2.png,0.5542868375778198
data/processed/train_unlabeled/images/ISIC_0000075.png,data\pseudo_labels\masks_r2\ISIC_0000075_pseudo_r2.png,0.5973290205001831
data/processed/train_unlabeled/images/ISIC_0000346.png,data\pseudo_labels\masks_r2\ISIC_0000346_pseudo_r2.png,0.4768110513687134
data/processed/train_unlabeled/images/ISIC_0010239.png,data\pseudo_labels\masks_r2\ISIC_0010239_pseudo_r2.png,0.3738311529159546
data/processed/train_unlabeled/images/ISIC_0010322.png,data\pseudo_labels\masks_r2\ISIC_0010322_pseudo_r2.png,0.3066358566284179
data/processed/train_unlabeled/images/ISIC_0015007.png,data\pseudo_labels\masks_r2\ISIC_0015007_pseudo_r2.png,0.6539264917373657
data/processed/train_unlabeled/images/ISIC_0000337.png,data\pseudo_labels\masks_r2\ISIC_0000337_pseudo_r2.png,0.4385274648666382
data/processed/train_unlabeled/images/ISIC_0000485.png,data\pseudo_labels\masks_r2\ISIC_0000485_pseudo_r2.png,0.4282332360744476
data/processed/train_unlabeled/images/ISIC_0015255.png,data\pseudo_labels\masks_r2\ISIC_0015255_pseudo_r2.png,0.6894830465316772
data/processed/train_unlabeled/images/ISIC_0000215.png,data\pseudo_labels\masks_r2\ISIC_0000215_pseudo_r2.png,0.6075998544692993
data/processed/train_unlabeled/images/ISIC_0013652.png,data\pseudo_labels\masks_r2\ISIC_0013652_pseudo_r2.png,0.4916707277297973
data/processed/train_unlabeled/images/ISIC_0014838.png,data\pseudo_labels\masks_r2\ISIC_0014838_pseudo_r2.png,0.4414007067680359
data/processed/train_unlabeled/images/ISIC_0015311.png,data\pseudo_labels\masks_r2\ISIC_0015311_pseudo_r2.png,0.4313250780105591
data/processed/train_unlabeled/images/ISIC_0000327.png,data\pseudo_labels\masks_r2\ISIC_0000327_pseudo_r2.png,0.5152758955955505
data/processed/train_unlabeled/images/ISIC_0000479.png,data\pseudo_labels\masks_r2\ISIC_0000479_pseudo_r2.png,0.324780523777008
data/processed/train_unlabeled/images/ISIC_0015603.png,data\pseudo_labels\masks_r2\ISIC_0015603_pseudo_r2.png,0.7214453220367432
data/processed/train_unlabeled/images/ISIC_0015153.png,data\pseudo_labels\masks_r2\ISIC_0015153_pseudo_r2.png,0.4956398606300354
data/processed/train_unlabeled/images/ISIC_0015142.png,data\pseudo_labels\masks_r2\ISIC_0015142_pseudo_r2.png,0.3977559506893158
data/processed/train_unlabeled/images/ISIC_0011161.png,data\pseudo_labels\masks_r2\ISIC_0011161_pseudo_r2.png,0.3463865518569946
data/processed/train_unlabeled/images/ISIC_0015279.png,data\pseudo_labels\masks_r2\ISIC_0015279_pseudo_r2.png,0.6964349746704102
data/processed/train_unlabeled/images/ISIC_0000199.png,data\pseudo_labels\masks_r2\ISIC_0000199_pseudo_r2.png,0.5209406018257141
data/processed/train_unlabeled/images/ISIC_0000370.png,data\pseudo_labels\masks_r2\ISIC_0000370_pseudo_r2.png,0.38933065533638
data/processed/train_unlabeled/images/ISIC_0014890.png,data\pseudo_labels\masks_r2\ISIC_0014890_pseudo_r2.png,0.6441292762756348
data/processed/train_unlabeled/images/ISIC_0014677.png,data\pseudo_labels\masks_r2\ISIC_0014677_pseudo_r2.png,0.6919848918914795
data/processed/train_unlabeled/images/ISIC_0014682.png,data\pseudo_labels\masks_r2\ISIC_0014682_pseudo_r2.png,0.643007755279541
data/processed/train_unlabeled/images/ISIC_0014985.png,data\pseudo_labels\masks_r2\ISIC_0014985_pseudo_r2.png,0.4092941880226135
data/processed/train_unlabeled/images/ISIC_0011393.png,data\pseudo_labels\masks_r2\ISIC_0011393_pseudo_r2.png,0.7733970284461975
data/processed/train_unlabeled/images/ISIC_0013961.png,data\pseudo_labels\masks_r2\ISIC_0013961_pseudo_r2.png,0.5930227637290955
data/processed/train_unlabeled/images/ISIC_0000209.png,data\pseudo_labels\masks_r2\ISIC_0000209_pseudo_r2.png,0.663585901260376
data/processed/train_unlabeled/images/ISIC_0009940.png,data\pseudo_labels\masks_r2\ISIC_0009940_pseudo_r2.png,0.4829801917076111
data/processed/train_unlabeled/images/ISIC_0014601.png,data\pseudo_labels\masks_r2\ISIC_0014601_pseudo_r2.png,0.3405593037605285
data/processed/train_unlabeled/images/ISIC_0014883.png,data\pseudo_labels\masks_r2\ISIC_0014883_pseudo_r2.png,0.398398220539093
data/processed/train_unlabeled/images/ISIC_0000344.png,data\pseudo_labels\masks_r2\ISIC_0000344_pseudo_r2.png,0.5127825736999512
data/processed/train_unlabeled/images/ISIC_0013169.png,data\pseudo_labels\masks_r2\ISIC_0013169_pseudo_r2.png,0.6020113825798035
data/processed/train_unlabeled/images/ISIC_0011229.png,data\pseudo_labels\masks_r2\ISIC_0011229_pseudo_r2.png,0.4269629120826721
data/processed/train_unlabeled/images/ISIC_0014951.png,data\pseudo_labels\masks_r2\ISIC_0014951_pseudo_r2.png,0.5761310458183289
data/processed/train_unlabeled/images/ISIC_0010022.png,data\pseudo_labels\masks_r2\ISIC_0010022_pseudo_r2.png,0.3483745455741882
data/processed/train_unlabeled/images/ISIC_0000277.png,data\pseudo_labels\masks_r2\ISIC_0000277_pseudo_r2.png,0.3064591288566589
data/processed/train_unlabeled/images/ISIC_0011334.png,data\pseudo_labels\masks_r2\ISIC_0011334_pseudo_r2.png,0.424177885055542
data/processed/train_unlabeled/images/ISIC_0002439.png,data\pseudo_labels\masks_r2\ISIC_0002439_pseudo_r2.png,0.493409514427185
data/processed/train_unlabeled/images/ISIC_0010863.png,data\pseudo_labels\masks_r2\ISIC_0010863_pseudo_r2.png,0.3738018274307251
data/processed/train_unlabeled/images/ISIC_0010000.png,data\pseudo_labels\masks_r2\ISIC_0010000_pseudo_r2.png,0.3471693992614746
data/processed/train_unlabeled/images/ISIC_0000187.png,data\pseudo_labels\masks_r2\ISIC_0000187_pseudo_r2.png,0.7011553049087524
data/processed/train_unlabeled/images/ISIC_0005639.png,data\pseudo_labels\masks_r2\ISIC_0005639_pseudo_r2.png,0.3549670875072479
data/processed/train_unlabeled/images/ISIC_0000423.png,data\pseudo_labels\masks_r2\ISIC_0000423_pseudo_r2.png,0.3570902645587921
data/processed/train_unlabeled/images/ISIC_0014694.png,data\pseudo_labels\masks_r2\ISIC_0014694_pseudo_r2.png,0.3066262900829315
data/processed/train_unlabeled/images/ISIC_0004115.png,data\pseudo_labels\masks_r2\ISIC_0004115_pseudo_r2.png,0.4253193736076355
data/processed/train_unlabeled/images/ISIC_0000055.png,data\pseudo_labels\masks_r2\ISIC_0000055_pseudo_r2.png,0.3674607574939728
data/processed/train_unlabeled/images/ISIC_0011105.png,data\pseudo_labels\masks_r2\ISIC_0011105_pseudo_r2.png,0.3603976964950561
data/processed/train_unlabeled/images/ISIC_0000233.png,data\pseudo_labels\masks_r2\ISIC_0000233_pseudo_r2.png,0.6730144023895264
data/processed/train_unlabeled/images/ISIC_0015224.png,data\pseudo_labels\masks_r2\ISIC_0015224_pseudo_r2.png,0.4635659754276275
data/processed/train_unlabeled/images/ISIC_0014771.png,data\pseudo_labels\masks_r2\ISIC_0014771_pseudo_r2.png,0.4079871773719787
data/processed/train_unlabeled/images/ISIC_0014926.png,data\pseudo_labels\masks_r2\ISIC_0014926_pseudo_r2.png,0.6847900152206421
data/processed/train_unlabeled/images/ISIC_0009906.png,data\pseudo_labels\masks_r2\ISIC_0009906_pseudo_r2.png,0.3401120603084564
data/processed/train_unlabeled/images/ISIC_0014803.png,data\pseudo_labels\masks_r2\ISIC_0014803_pseudo_r2.png,0.5231460928916931
data/processed/train_unlabeled/images/ISIC_0010019.png,data\pseudo_labels\masks_r2\ISIC_0010019_pseudo_r2.png,0.3415928483009338
data/processed/train_unlabeled/images/ISIC_0009923.png,data\pseudo_labels\masks_r2\ISIC_0009923_pseudo_r2.png,0.363353967666626
data/processed/train_unlabeled/images/ISIC_0000242.png,data\pseudo_labels\masks_r2\ISIC_0000242_pseudo_r2.png,0.3541445732116699
data/processed/train_unlabeled/images/ISIC_0014795.png,data\pseudo_labels\masks_r2\ISIC_0014795_pseudo_r2.png,0.5760430693626404
data/processed/train_unlabeled/images/ISIC_0015625.png,data\pseudo_labels\masks_r2\ISIC_0015625_pseudo_r2.png,0.4088988304138183
data/processed/train_unlabeled/images/ISIC_0014716.png,data\pseudo_labels\masks_r2\ISIC_0014716_pseudo_r2.png,0.4027252197265625
data/processed/train_unlabeled/images/ISIC_0015220.png,data\pseudo_labels\masks_r2\ISIC_0015220_pseudo_r2.png,0.6958985924720764
data/processed/train_unlabeled/images/ISIC_0000540.png,data\pseudo_labels\masks_r2\ISIC_0000540_pseudo_r2.png,0.4914900660514831
data/processed/train_unlabeled/images/ISIC_0000547.png,data\pseudo_labels\masks_r2\ISIC_0000547_pseudo_r2.png,0.3583084344863891
data/processed/train_unlabeled/images/ISIC_0015003.png,data\pseudo_labels\masks_r2\ISIC_0015003_pseudo_r2.png,0.3316681981086731
data/processed/train_unlabeled/images/ISIC_0014623.png,data\pseudo_labels\masks_r2\ISIC_0014623_pseudo_r2.png,0.3456112146377563
data/processed/train_unlabeled/images/ISIC_0011203.png,data\pseudo_labels\masks_r2\ISIC_0011203_pseudo_r2.png,0.3941455781459808
data/processed/train_unlabeled/images/ISIC_0000297.png,data\pseudo_labels\masks_r2\ISIC_0000297_pseudo_r2.png,0.307341992855072
data/processed/train_unlabeled/images/ISIC_0015176.png,data\pseudo_labels\masks_r2\ISIC_0015176_pseudo_r2.png,0.5267751216888428
data/processed/train_unlabeled/images/ISIC_0010473.png,data\pseudo_labels\masks_r2\ISIC_0010473_pseudo_r2.png,0.3287822008132934
data/processed/train_unlabeled/images/ISIC_0015171.png,data\pseudo_labels\masks_r2\ISIC_0015171_pseudo_r2.png,0.6586031913757324
data/processed/train_unlabeled/images/ISIC_0000515.png,data\pseudo_labels\masks_r2\ISIC_0000515_pseudo_r2.png,0.3608773052692413
data/processed/train_unlabeled/images/ISIC_0000529.png,data\pseudo_labels\masks_r2\ISIC_0000529_pseudo_r2.png,0.4163775444030761
data/processed/train_unlabeled/images/ISIC_0014862.png,data\pseudo_labels\masks_r2\ISIC_0014862_pseudo_r2.png,0.3410134613513946
data/processed/train_unlabeled/images/ISIC_0013517.png,data\pseudo_labels\masks_r2\ISIC_0013517_pseudo_r2.png,0.3576599359512329
data/processed/train_unlabeled/images/ISIC_0009969.png,data\pseudo_labels\masks_r2\ISIC_0009969_pseudo_r2.png,0.3006711900234222
data/processed/train_unlabeled/images/ISIC_0000379.png,data\pseudo_labels\masks_r2\ISIC_0000379_pseudo_r2.png,0.3733502626419067
data/processed/train_unlabeled/images/ISIC_0000121.png,data\pseudo_labels\masks_r2\ISIC_0000121_pseudo_r2.png,0.3103659749031067
data/processed/train_unlabeled/images/ISIC_0013664.png,data\pseudo_labels\masks_r2\ISIC_0013664_pseudo_r2.png,0.4605342149734497
data/processed/train_unlabeled/images/ISIC_0010267.png,data\pseudo_labels\masks_r2\ISIC_0010267_pseudo_r2.png,0.3054405450820923
data/processed/train_unlabeled/images/ISIC_0000287.png,data\pseudo_labels\masks_r2\ISIC_0000287_pseudo_r2.png,0.3111925423145294
data/processed/train_unlabeled/images/ISIC_0014696.png,data\pseudo_labels\masks_r2\ISIC_0014696_pseudo_r2.png,0.4887735247611999
data/processed/train_unlabeled/images/ISIC_0011398.png,data\pseudo_labels\masks_r2\ISIC_0011398_pseudo_r2.png,0.3100954294204712
data/processed/train_unlabeled/images/ISIC_0014968.png,data\pseudo_labels\masks_r2\ISIC_0014968_pseudo_r2.png,0.431854248046875
data/processed/train_unlabeled/images/ISIC_0015037.png,data\pseudo_labels\masks_r2\ISIC_0015037_pseudo_r2.png,0.5816391706466675
data/processed/train_unlabeled/images/ISIC_0011112.png,data\pseudo_labels\masks_r2\ISIC_0011112_pseudo_r2.png,0.5253077149391174
data/processed/train_unlabeled/images/ISIC_0000299.png,data\pseudo_labels\masks_r2\ISIC_0000299_pseudo_r2.png,0.515906810760498
data/processed/train_unlabeled/images/ISIC_0001133.png,data\pseudo_labels\masks_r2\ISIC_0001133_pseudo_r2.png,0.585686445236206
data/processed/train_unlabeled/images/ISIC_0014683.png,data\pseudo_labels\masks_r2\ISIC_0014683_pseudo_r2.png,0.5342828035354614
data/processed/train_unlabeled/images/ISIC_0000339.png,data\pseudo_labels\masks_r2\ISIC_0000339_pseudo_r2.png,0.6155657768249512
data/processed/train_unlabeled/images/ISIC_0000155.png,data\pseudo_labels\masks_r2\ISIC_0000155_pseudo_r2.png,0.5235791206359863
data/processed/train_unlabeled/images/ISIC_0014652.png,data\pseudo_labels\masks_r2\ISIC_0014652_pseudo_r2.png,0.454513669013977
data/processed/train_unlabeled/images/ISIC_0015614.png,data\pseudo_labels\masks_r2\ISIC_0015614_pseudo_r2.png,0.3294516205787658
data/processed/train_unlabeled/images/ISIC_0012147.png,data\pseudo_labels\masks_r2\ISIC_0012147_pseudo_r2.png,0.851490318775177
data/processed/train_unlabeled/images/ISIC_0000278.png,data\pseudo_labels\masks_r2\ISIC_0000278_pseudo_r2.png,0.7771638631820679
data/processed/train_unlabeled/images/ISIC_0013525.png,data\pseudo_labels\masks_r2\ISIC_0013525_pseudo_r2.png,0.4196034669876098
data/processed/train_unlabeled/images/ISIC_0000032.png,data\pseudo_labels\masks_r2\ISIC_0000032_pseudo_r2.png,0.3562232255935669
data/processed/train_unlabeled/images/ISIC_0000542.png,data\pseudo_labels\masks_r2\ISIC_0000542_pseudo_r2.png,0.3556639552116394
data/processed/train_unlabeled/images/ISIC_0015251.png,data\pseudo_labels\masks_r2\ISIC_0015251_pseudo_r2.png,0.732347846031189
data/processed/train_unlabeled/images/ISIC_0000173.png,data\pseudo_labels\masks_r2\ISIC_0000173_pseudo_r2.png,0.4212740063667297
data/processed/train_unlabeled/images/ISIC_0014850.png,data\pseudo_labels\masks_r2\ISIC_0014850_pseudo_r2.png,0.6528094410896301
data/processed/train_unlabeled/images/ISIC_0014708.png,data\pseudo_labels\masks_r2\ISIC_0014708_pseudo_r2.png,0.3035926818847656
data/processed/train_unlabeled/images/ISIC_0014720.png,data\pseudo_labels\masks_r2\ISIC_0014720_pseudo_r2.png,0.5460213422775269
data/processed/train_unlabeled/images/ISIC_0010558.png,data\pseudo_labels\masks_r2\ISIC_0010558_pseudo_r2.png,0.4044186472892761
data/processed/train_unlabeled/images/ISIC_0014941.png,data\pseudo_labels\masks_r2\ISIC_0014941_pseudo_r2.png,0.4135753512382507
data/processed/train_unlabeled/images/ISIC_0000229.png,data\pseudo_labels\masks_r2\ISIC_0000229_pseudo_r2.png,0.4091384410858154
data/processed/train_unlabeled/images/ISIC_0015167.png,data\pseudo_labels\masks_r2\ISIC_0015167_pseudo_r2.png,0.5489924550056458
data/processed/train_unlabeled/images/ISIC_0000533.png,data\pseudo_labels\masks_r2\ISIC_0000533_pseudo_r2.png,0.3598536550998688
data/processed/train_unlabeled/images/ISIC_0011349.png,data\pseudo_labels\masks_r2\ISIC_0011349_pseudo_r2.png,0.4108697474002838
data/processed/train_unlabeled/images/ISIC_0000061.png,data\pseudo_labels\masks_r2\ISIC_0000061_pseudo_r2.png,0.3366796970367431
data/processed/train_unlabeled/images/ISIC_0015256.png,data\pseudo_labels\masks_r2\ISIC_0015256_pseudo_r2.png,0.7043331265449524
data/processed/train_unlabeled/images/ISIC_0015313.png,data\pseudo_labels\masks_r2\ISIC_0015313_pseudo_r2.png,0.550597071647644
data/processed/train_unlabeled/images/ISIC_0000366.png,data\pseudo_labels\masks_r2\ISIC_0000366_pseudo_r2.png,0.5582263469696045
data/processed/train_unlabeled/images/ISIC_0000074.png,data\pseudo_labels\masks_r2\ISIC_0000074_pseudo_r2.png,0.3262395858764648
data/processed/train_unlabeled/images/ISIC_0000149.png,data\pseudo_labels\masks_r2\ISIC_0000149_pseudo_r2.png,0.3949524164199829
data/processed/train_unlabeled/images/ISIC_0011156.png,data\pseudo_labels\masks_r2\ISIC_0011156_pseudo_r2.png,0.3792474567890167
data/processed/train_unlabeled/images/ISIC_0015638.png,data\pseudo_labels\masks_r2\ISIC_0015638_pseudo_r2.png,0.3585844039916992
data/processed/train_unlabeled/images/ISIC_0014931.png,data\pseudo_labels\masks_r2\ISIC_0014931_pseudo_r2.png,0.7134544849395752
data/processed/train_unlabeled/images/ISIC_0000324.png,data\pseudo_labels\masks_r2\ISIC_0000324_pseudo_r2.png,0.7178430557250977
data/processed/train_unlabeled/images/ISIC_0003308.png,data\pseudo_labels\masks_r2\ISIC_0003308_pseudo_r2.png,0.4959283471107483
data/processed/train_unlabeled/images/ISIC_0014937.png,data\pseudo_labels\masks_r2\ISIC_0014937_pseudo_r2.png,0.6473989486694336
data/processed/train_unlabeled/images/ISIC_0014726.png,data\pseudo_labels\masks_r2\ISIC_0014726_pseudo_r2.png,0.4960473179817199
data/processed/train_unlabeled/images/ISIC_0015416.png,data\pseudo_labels\masks_r2\ISIC_0015416_pseudo_r2.png,0.3790127336978912
data/processed/train_unlabeled/images/ISIC_0015353.png,data\pseudo_labels\masks_r2\ISIC_0015353_pseudo_r2.png,0.5721877217292786
data/processed/train_unlabeled/images/ISIC_0000294.png,data\pseudo_labels\masks_r2\ISIC_0000294_pseudo_r2.png,0.5943126678466797
data/processed/train_unlabeled/images/ISIC_0015161.png,data\pseudo_labels\masks_r2\ISIC_0015161_pseudo_r2.png,0.4085829854011535
data/processed/train_unlabeled/images/ISIC_0000537.png,data\pseudo_labels\masks_r2\ISIC_0000537_pseudo_r2.png,0.4024332761764526
data/processed/train_unlabeled/images/ISIC_0015226.png,data\pseudo_labels\masks_r2\ISIC_0015226_pseudo_r2.png,0.6333262920379639
data/processed/train_unlabeled/images/ISIC_0015071.png,data\pseudo_labels\masks_r2\ISIC_0015071_pseudo_r2.png,0.3396858274936676
data/processed/train_unlabeled/images/ISIC_0014663.png,data\pseudo_labels\masks_r2\ISIC_0014663_pseudo_r2.png,0.7668509483337402
data/processed/train_unlabeled/images/ISIC_0000164.png,data\pseudo_labels\masks_r2\ISIC_0000164_pseudo_r2.png,0.4431565999984741
data/processed/train_unlabeled/images/ISIC_0002353.png,data\pseudo_labels\masks_r2\ISIC_0002353_pseudo_r2.png,0.3007495403289795
data/processed/train_unlabeled/images/ISIC_0000556.png,data\pseudo_labels\masks_r2\ISIC_0000556_pseudo_r2.png,0.5315814018249512
data/processed/train_unlabeled/images/ISIC_0000182.png,data\pseudo_labels\masks_r2\ISIC_0000182_pseudo_r2.png,0.4236494600772857
